18;20;5041;9.607317;1084;1.570000;0.144493
18;21;5040;9.710127;1075;-0.532475;0.301732
18;22;5041;9.737660;1073;0.131758;0.354677
18;22;5041;9.737660;1073;0.131758;0.071029
18;22;5041;9.737660;1073;0.131758;0.500681
18;22;5041;9.737660;1073;0.131758;0.211388
18;22;5041;9.737660;1073;0.131758;0.123276
18;22;5041;9.737660;1073;0.131758;0.408344
18;38;5041;9.682150;1076;1.570000;0.257322
19;0;4985;9.822820;1073;-0.165940;0.187728
19;1;4984;9.822470;1070;-0.165940;0.333129
19;1;4989;9.773845;1071;0.824676;0.488983
19;1;4980;9.845429;1073;-1.107803;0.472703
19;1;4993;9.733234;1075;1.617760;0.025562
19;1;4980;9.933117;1078;4.160066;0.127813
19;1;4987;9.790203;1080;2.653936;0.469237
19;1;4984;9.832346;1079;3.367604;0.488375
19;9;4987;9.777708;1075;1.617760;0.183785
19;10;4984;9.828625;1074;-1.107803;0.039116
19;21;4986;9.805608;1074;0.824676;0.429200
19;22;4985;9.841726;1072;-0.165940;0.159243
19;22;4985;9.841726;1072;-0.165940;0.342346
19;22;4985;9.841726;1072;-0.165940;0.237518
19;22;4985;9.841726;1072;-0.165940;0.110031
19;22;4985;9.841726;1072;-0.165940;0.373936
19;22;4985;9.841726;1072;-0.165940;0.498882
19;22;4985;9.841726;1072;-0.165940;0.274204
19;38;4985;9.795982;1075;1.570000;0.103183
20;0;5027;9.701394;1074;-0.695462;0.114051
20;1;5025;9.732192;1072;-0.695462;0.438267
20;1;5029;9.824790;1070;0.184558;0.391653
20;1;5033;9.679243;1075;1.646948;0.137804
20;1;5022;9.652694;1075;4.666347;0.159381
20;1;5026;9.619835;1079;3.527697;0.506920
20;9;5026;9.676186;1075;4.666347;0.359599
20;10;5030;9.699429;1075;1.646948;0.026724
20;19;5030;9.607748;1081;1.570000;0.023528
20;20;5030;9.607748;1081;1.570000;0.073169
20;21;5028;9.750670;1073;0.184558;0.401675
20;22;5027;9.747578;1073;-0.695462;0.155744
20;22;5027;9.747578;1073;-0.695462;0.396002
20;22;5027;9.747578;1073;-0.695462;0.036246
20;22;5027;9.747578;1073;-0.695462;0.282376
20;22;5027;9.747578;1073;-0.695462;0.204912
20;38;5028;9.688045;1075;1.570000;0.402121
21;0;4972;10.027150;1082;0.070512;0.453293
21;1;4972;9.928395;1079;0.070512;0.146318
21;1;4975;9.915688;1081;1.018474;0.366963
21;1;4971;9.943685;1079;-0.306659;0.436090
21;1;4969;10.029386;1082;-1.249682;0.273847
21;1;4975;10.098815;1085;2.033790;0.282316
21;1;4970;9.987011;1084;4.068205;0.320299
21;1;4973;9.949931;1088;2.943408;0.440381
21;9;4971;10.026778;1083;-1.249682;0.271816
21;10;4972;10.027150;1082;-0.306659;0.314638
21;21;4973;10.023839;1082;1.018474;0.030228
21;22;4972;9.961810;1081;0.070512;0.454554
21;22;4972;9.961810;1081;0.070512;0.029562
21;22;4972;9.961810;1081;0.070512;0.504460
21;22;4972;9.961810;1081;0.070512;0.147161
21;22;4972;9.961810;1081;0.070512;0.243701
21;22;4972;9.961810;1081;0.070512;0.232104
21;22;4972;9.961810;1081;0.070512;0.225652
21;38;4972;10.045010;1083;1.570000;0.457892
22;0;4993;9.730928;1091;-0.487657;0.446268
22;1;4992;9.756229;1088;-0.487657;0.322341
22;1;4997;9.663046;1087;0.642769;0.087916
22;1;4991;9.783196;1091;-1.249682;0.325075
22;1;4999;9.632313;1094;1.980277;0.070988
22;1;4990;9.895642;1097;3.806833;0.278304
22;1;4994;9.736623;1099;3.074229;0.131919
22;9;4995;9.718201;1093;1.980277;0.339242
22;10;4993;9.746407;1092;-1.249682;0.019663
22;19;5002;9.606470;1092;1.570000;0.269760
22;20;5002;9.606470;1092;1.570000;0.335217
22;21;4995;9.705723;1091;0.642769;0.449903
22;22;4993;9.729090;1090;-0.487657;0.327433
22;22;4993;9.729090;1090;-0.487657;0.338172
22;22;4993;9.729090;1090;-0.487657;0.334471
22;22;4993;9.729090;1090;-0.487657;0.366847
22;22;4993;9.729090;1090;-0.487657;0.102940
22;22;4993;9.729090;1090;-0.487657;0.499580
22;38;4994;9.732988;1092;1.570000;0.137171
23;0;4974;9.916527;1068;0.642769;0.059953
23;1;4975;9.914812;1066;0.642769;0.173644
23;1;4972;9.936543;1068;-0.951226;0.247625
23;1;4976;9.888844;1070;2.033790;0.159800
23;1;4973;9.926447;1074;3.212105;0.396764
23;9;4973;9.928747;1070;3.212105;0.257711
23;10;4974;9.932976;1069;2.033790;0.059411
23;21;4973;9.927179;1069;-0.951226;0.385379
23;22;4974;9.905138;1067;0.642769;0.022128
23;22;4974;9.905138;1067;0.642769;0.354844
23;22;4974;9.905138;1067;0.642769;0.166352
23;22;4974;9.905138;1067;0.642769;0.309671
23;38;4973;9.927179;1069;1.570000;0.407786
24;0;5023;10.178814;1043;-0.219457;0.187609
24;1;5022;10.221814;1041;-0.219457;0.352948
24;1;5028;10.218101;1042;1.211385;0.229176
24;1;5017;10.259678;1041;-1.159033;0.491439
24;1;5028;10.166910;1045;1.796967;0.017302
24;1;5020;10.131094;1045;4.306851;0.305093
24;1;5025;10.075560;1049;2.650878;0.047180
24;1;5021;10.037331;1050;3.398132;0.156780
24;9;5024;10.177474;1044;1.796967;0.288472
24;10;5021;10.187351;1043;-1.159033;0.485899
24;21;5025;10.221671;1043;1.211385;0.369010
24;22;5023;10.178814;1043;-0.219457;0.095231
24;22;5023;10.178814;1043;-0.219457;0.138813
24;22;5023;10.178814;1043;-0.219457;0.207765
24;22;5023;10.178814;1043;-0.219457;0.050373
24;22;5023;10.178814;1043;-0.219457;0.207855
24;22;5023;10.178814;1043;-0.219457;0.425312
24;22;5023;10.178814;1043;-0.219457;0.179804
24;38;5023;10.210259;1044;1.570000;0.448756
25;0;4997;9.857349;1061;-0.303665;0.208596
25;1;4996;9.873840;1057;-0.303665;0.033689
25;1;5001;9.814958;1059;0.701535;0.503893
25;1;4993;9.871631;1061;-1.212666;0.433502
25;1;5005;9.744109;1063;1.570178;0.323830
25;1;4994;9.787740;1067;3.966269;0.128975
25;1;5001;9.734646;1068;2.589190;0.249591
25;9;5000;9.784338;1063;1.570178;0.264336
25;10;4996;9.857040;1062;-1.212666;0.340218
25;21;4999;9.802282;1062;0.701535;0.497179
25;22;4997;9.857558;1060;-0.303665;0.403716
25;22;4997;9.857558;1060;-0.303665;0.189456
25;22;4997;9.857558;1060;-0.303665;0.367283
25;22;4997;9.857558;1060;-0.303665;0.175083
25;22;4997;9.857558;1060;-0.303665;0.261917
25;22;4997;9.857558;1060;-0.303665;0.048754
25;38;4998;9.809669;1063;1.570000;0.215322
26;0;5017;9.762405;1062;-0.606283;0.311536
26;1;5015;9.797028;1059;-0.606283;0.130568
26;1;5020;9.969193;1057;0.256539;0.296100
26;1;5023;9.859636;1061;1.271663;0.495706
26;1;5012;9.753520;1063;-1.571415;0.432883
26;1;5021;9.736710;1067;2.446131;0.042167
26;1;5014;9.714680;1067;3.886298;0.207298
26;9;5016;9.752293;1063;-1.571415;0.387692
26;10;5020;9.778963;1063;1.271663;0.221442
26;21;5018;9.759514;1061;0.256539;0.420461
26;22;5017;9.773649;1061;-0.606283;0.036246
26;22;5017;9.773649;1061;-0.606283;0.502719
26;22;5017;9.773649;1061;-0.606283;0.038183
26;22;5017;9.773649;1061;-0.606283;0.079022
26;22;5017;9.773649;1061;-0.606283;0.498122
26;22;5017;9.773649;1061;-0.606283;0.056457
26;38;5018;9.761597;1063;1.570000;0.108067
27;0;4984;9.656167;1117;-0.091455;0.331259
27;1;4984;9.682285;1116;-0.091455;0.224298
27;1;4982;9.647131;1118;4.352978;0.179471
27;1;4985;9.663264;1116;0.832282;0.020114
27;1;4987;9.661613;1115;1.143520;0.068055
27;1;4982;9.624950;1120;3.766342;0.203221
27;9;4985;9.641111;1117;1.143520;0.323831
27;10;4984;9.656167;1117;0.832282;0.304807
27;19;4986;9.606538;1121;1.570000;0.281605
27;20;4986;9.606538;1121;1.570000;0.123054
27;21;4983;9.667674;1117;4.352978;0.269166
27;22;4984;9.682285;1116;-0.091455;0.284753
27;22;4984;9.682285;1116;-0.091455;0.491481
27;22;4984;9.682285;1116;-0.091455;0.467382
27;22;4984;9.682285;1116;-0.091455;0.134895
27;22;4984;9.682285;1116;-0.091455;0.069945
27;38;4984;9.656167;1117;1.570000;0.267995
28;0;4994;10.011008;1046;0.949868;0.189678
28;1;4996;10.011173;1045;0.949868;0.250941
28;1;4998;9.955988;1048;1.755519;0.503821
28;1;4991;10.124789;1045;-0.719549;0.417874
28;1;4990;10.124049;1049;3.973875;0.426192
28;1;4994;10.000660;1051;2.837927;0.104985
28;9;4992;10.038923;1048;3.973875;0.354510
28;10;4992;10.111099;1046;-0.719549;0.226885
28;21;4994;10.022682;1047;1.755519;0.296106
28;22;4994;10.011008;1046;0.949868;0.351154
28;22;4994;10.011008;1046;0.949868;0.161927
28;22;4994;10.011008;1046;0.949868;0.081394
28;22;4994;10.011008;1046;0.949868;0.307310
28;22;4994;10.011008;1046;0.949868;0.061196
28;38;4993;10.086075;1047;1.570000;0.296833
29;0;4995;9.685687;1106;-0.067364;0.169755
29;1;4995;9.714471;1104;-0.067364;0.367340
29;1;4999;9.620119;1106;1.346692;0.208457
29;1;4993;9.737730;1107;-1.488275;0.168245
29;1;4992;9.715144;1109;3.973875;0.288705
29;9;4994;9.680203;1108;3.973875;0.135340
29;10;4994;9.703474;1107;-1.488275;0.374402
29;19;4996;9.609612;1114;1.570000;0.043169
29;20;4996;9.609612;1114;1.570000;0.125031
29;21;4996;9.642167;1107;1.346692;0.222132
29;22;4995;9.685687;1106;-0.067364;0.439260
29;22;4995;9.685687;1106;-0.067364;0.084243
29;22;4995;9.685687;1106;-0.067364;0.326519
29;22;4995;9.685687;1106;-0.067364;0.323703
29;38;4995;9.672080;1107;1.570000;0.201297
30;0;4975;9.882030;1097;-0.198185;0.245722
30;1;4974;9.956223;1094;-0.198185;0.247129
30;1;4976;9.905840;1096;0.609988;0.413115
30;1;4973;9.881419;1097;-1.190933;0.089147
30;1;4977;9.903478;1100;2.355487;0.326273
30;1;4973;9.854116;1101;3.751581;0.322359
30;9;4976;9.897581;1099;2.355487;0.156044
30;10;4974;9.858879;1098;-1.190933;0.320675
30;21;4975;9.882030;1097;0.609988;0.104201
30;22;4975;9.890422;1096;-0.198185;0.396315
30;22;4975;9.890422;1096;-0.198185;0.417596
30;22;4975;9.890422;1096;-0.198185;0.186070
30;22;4975;9.890422;1096;-0.198185;0.188820
30;22;4975;9.890422;1096;-0.198185;0.207285
30;38;4975;9.871710;1098;1.570000;0.303188
31;0;4982;9.879590;1087;0.226011;0.233036
31;1;4983;9.891640;1084;0.226011;0.132727
31;1;4979;9.992175;1087;-1.107803;0.015155
31;1;4987;9.868799;1090;1.891910;0.329439
31;1;4979;9.975083;1092;3.751581;0.117206
31;1;4982;10.002789;1094;3.085298;0.486455
31;9;4981;9.916170;1089;3.751581;0.205703
31;10;4983;9.894467;1088;1.891910;0.349347
31;21;4981;9.916420;1088;-1.107803;0.160439
31;22;4982;9.908471;1086;0.226011;0.292054
31;22;4982;9.908471;1086;0.226011;0.181095
31;22;4982;9.908471;1086;0.226011;0.033435
31;22;4982;9.908471;1086;0.226011;0.373449
31;22;4982;9.908471;1086;0.226011;0.147771
31;38;4982;9.923576;1088;1.570000;0.243380
32;0;4298;11.131088;278;-1.004737;0.220597
32;1;4295;10.778755;276;-1.004737;0.374812
32;1;4302;10.821707;272;0.372215;0.474654
32;1;4306;11.440819;276;1.125726;0.063886
32;1;4304;10.909886;284;2.398930;0.225549
32;1;4292;11.267278;283;4.157414;0.228173
32;9;4300;11.718835;281;2.398930;0.142205
32;10;4301;11.020981;278;1.125726;0.310449
32;21;4300;11.179915;277;0.372215;0.208282
32;22;4297;11.169160;278;-1.004737;0.103878
32;22;4297;11.169160;278;-1.004737;0.048640
32;22;4297;11.169160;278;-1.004737;0.325132
32;22;4297;11.169160;278;-1.004737;0.259768
32;22;4297;11.169160;278;-1.004737;0.119281
32;38;4299;11.372597;279;1.570000;0.204367
33;0;4300;11.407081;301;0.784691;0.429545
33;1;4302;11.390624;299;0.784691;0.143535
33;1;4296;11.919273;300;-1.127029;0.300321
33;1;4296;11.074786;303;4.316953;0.466926
33;1;4304;10.356934;304;1.891910;0.140777
33;1;4299;10.687759;307;3.140796;0.030934
33;9;4301;10.720425;303;1.891910;0.160012
33;10;4298;11.362415;302;4.316953;0.105175
33;21;4298;11.362415;302;-1.127029;0.318015
33;22;4300;11.407081;301;0.784691;0.058949
33;22;4300;11.407081;301;0.784691;0.347307
33;22;4300;11.407081;301;0.784691;0.404249
33;22;4300;11.407081;301;0.784691;0.191902
33;22;4300;11.407081;301;0.784691;0.265153
33;38;4299;11.207587;302;1.570000;0.010529
34;0;4288;10.621414;271;0.204606;0.086649
34;1;4289;10.784139;269;0.204606;0.045013
