231;15;24;1;land;false;mountain;7
232;17;63;1;land;false;plains;7
233;3;9;1;land;false;hills;7
234;3;38;1;land;false;hills;7
235;199;19;1;land;false;plains;7
236;218;10;1;land;false;plains;7
237;244;46;1;land;false;hills;7
238;225;18;1;land;false;plains;7
239;205;18;1;land;false;hills;7
240;253;21;1;land;false;plains;7
241;228;60;1;land;false;plains;7
242;12;29;1;land;false;plains;7
243;53;64;1;land;false;plains;7
244;15;49;1;land;false;plains;7
245;22;23;1;land;false;plains;7
246;27;40;1;land;false;urban;7
247;14;23;1;land;true;plains;7
248;41;28;1;land;true;plains;7
249;2;20;1;land;false;plains;7
250;0;67;1;land;true;plains;7
251;2;30;1;land;true;plains;7
252;131;175;1;land;false;plains;7
253;110;127;1;land;false;plains;7
254;108;182;1;land;false;plains;7
255;123;173;1;land;false;plains;7
256;143;182;1;land;false;plains;7
257;82;191;1;land;false;plains;7
258;140;194;1;land;false;urban;7
259;96;181;1;land;false;plains;7
260;107;137;1;land;false;plains;7
261;86;119;1;land;false;plains;7
262;117;186;1;land;false;urban;7
263;132;233;1;land;false;hills;7
264;124;210;1;land;false;hills;7
265;138;250;1;land;false;mountain;7
266;140;252;1;land;false;mountain;7
267;113;229;1;land;false;hills;7
268;178;253;1;land;false;plains;7
269;152;250;1;land;false;hills;7
270;179;253;1;land;false;plains;7
271;177;247;1;land;false;plains;7
272;163;239;1;land;false;hills;7
273;178;230;1;land;false;plains;7
274;163;253;1;land;false;mountain;7
275;118;248;1;land;false;hills;7
276;180;234;1;land;false;hills;7
277;146;221;1;land;false;plains;7
278;162;210;1;land;false;hills;7
279;150;212;1;land;false;hills;7
280;162;246;1;land;false;plains;7
281;159;238;1;land;false;plains;7
282;113;212;1;land;false;mountain;7
283;132;219;1;land;false;hills;7
284;4;126;1;land;true;plains;7
285;78;158;1;land;false;urban;7
286;5;88;1;land;false;plains;7
287;72;93;1;land;false;urban;7
288;65;166;1;land;false;urban;7
289;137;200;1;land;false;plains;7
290;112;217;1;land;false;urban;7
291;114;209;1;land;false;plains;7
292;113;206;1;land;false;plains;7
293;129;250;1;land;false;urban;7
294;105;252;1;land;false;plains;7
295;102;227;1;land;false;plains;7
296;104;216;1;land;false;plains;7
297;128;201;1;land;false;plains;7
298;83;250;1;land;false;plains;7
299;89;199;1;land;false;urban;7
300;104;243;1;land;false;urban;7
301;130;218;1;land;false;plains;7
302;91;215;1;land;false;plains;7
303;127;225;1;land;false;hills;7
304;82;226;1;land;false;urban;7
305;128;213;1;land;false;plains;7
306;132;205;1;land;false;plains;7
307;136;211;1;land;false;hills;7
308;91;230;1;land;false;plains;7
309;103;217;1;land;false;plains;7
310;66;233;1;land;false;hills;7
311;71;251;1;land;false;plains;7
312;145;237;1;land;false;plains;7
313;126;212;1;land;false;urban;7
314;86;243;1;land;false;plains;7
315;45;186;1;land;false;plains;7
316;1;205;1;land;false;urban;7
317;10;239;1;land;false;plains;7
318;8;178;1;land;false;plains;7
319;41;238;1;land;false;plains;7
320;20;206;1;land;false;urban;7
321;5;183;1;land;false;plains;7
322;36;215;1;land;false;plains;7
323;37;218;1;land;false;plains;7
324;3;192;1;land;false;plains;7
325;119;213;1;land;false;plains;7
326;169;228;1;land;false;plains;7
327;189;252;1;land;false;plains;7
328;171;235;1;land;false;plains;7
329;148;213;1;land;false;plains;7
330;182;213;1;land;false;plains;7
331;185;253;1;land;false;plains;7
332;184;217;1;land;false;plains;7
333;168;239;1;land;false;plains;7
334;118;215;1;land;false;plains;7
335;189;236;1;land;false;plains;7
336;180;239;1;land;false;plains;7
337;142;224;1;land;false;plains;7
338;164;235;1;land;false;plains;7
339;79;228;1;land;true;urban;7
340;92;199;1;land;false;plains;7
341;34;219;1;land;true;plains;7
342;80;200;1;land;false;plains;7
343;82;206;1;land;true;plains;7
344;75;204;1;land;true;plains;7
345;94;229;1;land;false;plains;7
346;107;218;1;land;false;urban;7
347;87;240;1;land;false;plains;7
348;112;247;1;land;true;plains;7
349;112;235;1;land;false;plains;7
350;103;236;1;land;false;plains;7
351;118;201;1;land;false;plains;7
352;106;251;1;land;false;plains;7
353;126;202;1;land;false;plains;7
354;135;222;1;land;false;plains;7
355;137;250;1;land;false;plains;7
356;106;230;1;land;false;urban;7
357;111;76;1;land;false;urban;7
358;112;43;1;land;true;plains;7
359;79;78;1;land;true;urban;7
360;131;38;1;land;true;plains;7
361;82;84;1;land;true;plains;7
362;91;70;1;land;false;urban;7
363;61;32;1;land;true;urban;7
364;98;63;1;land;true;plains;7
365;112;27;1;land;false;plains;7
366;84;50;1;land;false;plains;7
367;73;92;1;land;true;plains;7
368;45;79;1;land;true;plains;7
369;76;116;1;land;false;plains;7
370;125;170;1;land;false;plains;7
371;117;124;1;land;false;urban;7
372;116;175;1;land;false;plains;7
373;112;118;1;land;false;urban;7
374;133;152;1;land;false;urban;7
375;111;169;1;land;false;plains;7
376;137;152;1;land;false;plains;7
377;116;155;1;land;false;urban;7
378;181;169;1;land;false;plains;7
379;143;144;1;land;false;plains;7
380;170;159;1;land;false;plains;7
381;132;166;1;land;false;plains;7
382;125;146;1;land;false;hills;7
383;181;188;1;land;false;plains;7
384;172;191;1;land;false;plains;7
385;124;138;1;land;false;plains;7
386;132;125;1;land;false;plains;7
387;208;36;1;land;false;urban;7
388;199;3;1;land;false;plains;7
389;172;4;1;land;false;plains;7
390;164;17;1;land;false;plains;7
391;153;30;1;land;false;urban;7
392;153;10;1;land;false;plains;7
393;199;13;1;land;false;plains;7
394;191;32;1;land;false;plains;7
395;203;14;1;land;false;plains;7
396;157;30;1;land;false;plains;7
397;167;40;1;land;false;plains;7
398;158;37;1;land;false;plains;7
399;44;117;1;land;false;plains;7
400;108;146;1;land;false;urban;7
401;98;149;1;land;false;plains;7
402;67;131;1;land;false;plains;7
403;75;159;1;land;false;plains;7
404;74;160;1;land;false;plains;7
405;35;105;1;land;false;plains;7
406;227;133;1;land;false;plains;7
407;209;92;1;land;false;plains;7
408;243;103;1;land;false;plains;7
409;245;108;1;land;false;plains;7
410;219;210;1;land;false;plains;7
411;187;218;1;land;false;plains;7
412;217;219;1;land;false;plains;7
413;175;172;1;land;false;mountain;7
414;227;175;1;land;false;plains;7
415;194;172;1;land;false;hills;7
416;84;174;1;land;true;plains;7
417;101;123;1;land;true;plains;7
418;101;136;1;land;true;plains;7
419;48;165;1;land;false;plains;7
420;11;112;1;land;false;plains;7
421;1;139;1;land;false;plains;7
422;37;158;1;land;false;plains;7
423;8;148;1;land;false;plains;7
424;37;150;1;land;false;urban;7
425;41;121;1;land;false;plains;7
426;39;94;1;land;false;plains;7
427;57;123;1;land;false;plains;7
428;45;159;1;land;false;hills;7
429;53;154;1;land;false;plains;7
430;3;144;1;land;false;hills;7
431;2;112;1;land;false;plains;7
432;11;156;1;land;false;plains;7
433;73;157;1;land;false;plains;7
434;57;151;1;land;false;plains;7
435;35;108;1;land;false;plains;7
436;24;103;1;land;false;plains;7
437;218;66;1;land;false;plains;7
438;212;134;1;land;false;urban;7
439;246;102;1;land;false;hills;7
440;190;104;1;land;false;plains;7
441;226;109;1;land;false;plains;7
442;179;88;1;land;false;plains;7
443;232;69;1;land;false;plains;7
444;211;58;1;land;false;plains;7
445;202;70;1;land;false;urban;7
446;166;67;1;land;false;plains;7
447;196;67;1;land;false;plains;7
448;202;122;1;land;false;plains;7
449;187;87;1;land;false;plains;7
450;198;110;1;land;false;plains;7
451;202;91;1;land;false;plains;7
452;157;107;1;land;false;plains;7
453;222;130;1;land;false;plains;7
454;196;62;1;land;false;plains;7
455;158;67;1;land;false;urban;7
456;214;140;1;land;false;plains;7
457;233;81;1;land;true;urban;7
458;222;92;1;land;true;plains;7
459;237;82;1;land;true;urban;7
460;249;85;1;land;true;plains;7
461;244;120;1;land;false;plains;7
462;122;26;1;land;true;plains;7
463;126;94;1;land;false;plains;7
464;108;64;1;land;true;plains;7
465;149;87;1;land;true;plains;7
466;152;67;1;land;false;plains;7
467;133;34;1;land;false;plains;7
468;128;35;1;land;false;plains;7
469;84;57;1;land;false;plains;7
470;113;58;1;land;true;plains;7
471;15;184;1;land;false;hills;7
472;8;215;1;land;false;hills;7
473;9;181;1;land;false;hills;7
474;33;175;1;land;false;desert;7
475;10;186;1;land;false;desert;7
476;4;171;1;land;false;desert;7
477;24;188;1;land;false;mountain;7
478;22;179;1;land;false;mountain;7
479;4;210;1;land;false;mountain;7
480;11;229;1;land;false;desert;7
481;14;171;1;land;false;desert;7
482;22;164;1;land;false;plains;7
483;29;171;1;land;false;mountain;7
484;40;177;1;land;false;hills;7
485;14;202;1;land;false;plains;7
486;0;228;1;land;false;mountain;7
487;33;236;1;land;false;desert;7
488;17;181;1;land;false;desert;7
489;38;162;1;land;false;desert;7
490;17;191;1;land;false;mountain;7
491;9;189;1;land;false;desert;7
492;35;214;1;land;false;hills;7
493;3;205;1;land;false;mountain;7
494;29;168;1;land;false;hills;7
495;38;177;1;land;false;desert;7
496;2;238;1;land;false;plains;7
497;3;206;1;land;false;desert;7
498;33;218;1;land;false;mountain;7
499;32;166;1;land;false;desert;7
500;33;210;1;land;false;hills;7
501;41;179;1;land;false;hills;7
502;10;184;1;land;false;hills;7
503;28;199;1;land;false;desert;7
504;22;198;1;land;false;mountain;7
505;44;208;1;land;false;hills;7
506;27;207;1;land;false;desert;7
507;3;227;1;land;false;hills;7
508;29;193;1;land;false;hills;7
509;43;208;1;land;false;desert;7
510;21;161;1;land;false;mountain;7
511;31;207;1;land;false;desert;7
512;0;184;1;land;false;desert;7
513;29;186;1;land;false;mountain;7
514;1;175;1;land;false;mountain;7
515;10;209;1;land;false;mountain;7
516;18;185;1;land;false;desert;7
517;1;190;1;land;false;plains;7
518;14;181;1;land;false;desert;7
519;42;227;1;land;false;desert;7
520;20;179;1;land;false;mountain;7
521;19;230;1;land;false;hills;7
522;32;184;1;land;false;desert;7
523;2;214;1;land;false;desert;7
524;40;166;1;land;false;mountain;7
525;38;191;1;land;false;plains;7
526;45;196;1;land;false;mountain;7
527;188;171;1;land;false;plains;7
528;148;159;1;land;false;plains;7
529;202;172;1;land;false;plains;7
530;169;204;1;land;false;plains;7
531;204;184;1;land;false;plains;7
532;178;205;1;land;false;plains;7
533;156;170;1;land;false;plains;7
534;145;195;1;land;false;plains;7
535;206;165;1;land;false;plains;7
536;190;133;1;land;false;plains;7
537;32;110;1;land;true;plains;7
538;95;141;1;land;true;plains;7
539;27;150;1;land;false;plains;7
540;19;136;1;land;true;urban;7
541;56;95;1;land;true;urban;7
542;35;146;1;land;false;plains;7
543;94;114;1;land;true;urban;7
544;25;162;1;land;true;plains;7
545;153;70;1;land;false;plains;7
546;151;31;1;land;false;plains;7
547;150;99;1;land;false;plains;7
548;108;107;1;land;false;plains;7
549;98;57;1;land;false;plains;7
550;132;46;1;land;false;plains;7
551;82;67;1;land;false;plains;7
552;146;60;1;land;false;plains;7
553;95;80;1;land;false;plains;7
554;69;245;1;land;false;plains;7
555;44;201;1;land;false;urban;7
556;21;190;1;land;false;plains;7
557;72;195;1;land;false;urban;7
558;33;211;1;land;false;plains;7
559;24;63;1;land;false;plains;7
560;58;37;1;land;false;plains;7
561;29;29;1;land;false;plains;7
562;30;45;1;land;false;plains;7
563;50;67;1;land;false;plains;7
564;77;16;1;land;false;plains;7
565;70;10;1;land;false;urban;7
566;4;78;1;land;false;plains;7
567;121;176;1;land;false;plains;7
568;110;172;1;land;true;plains;7
569;151;187;1;land;true;plains;7
570;132;149;1;land;false;plains;7
571;154;140;1;land;false;plains;7
572;145;155;1;land;false;plains;7
573;163;192;1;land;false;plains;7
574;136;145;1;land;true;plains;7
575;175;131;1;land;true;plains;7
576;182;180;1;land;false;plains;7
577;163;139;1;land;true;plains;7
578;244;26;1;land;false;plains;7
579;223;47;1;land;false;urban;7
580;228;30;1;land;true;urban;7
581;248;0;1;land;false;plains;7
582;222;37;1;land;true;plains;7
583;244;48;1;land;true;plains;7
584;241;0;1;land;false;plains;7
585;156;240;1;land;false;plains;7
586;139;228;1;land;false;urban;7
587;142;251;1;land;true;plains;7
588;91;203;1;land;true;plains;7
589;156;230;1;land;false;plains;7
590;145;252;1;land;false;plains;7
591;70;100;1;land;true;plains;7
592;97;110;1;land;false;plains;7
593;35;163;1;land;false;urban;7
594;63;130;1;land;false;plains;7
595;81;162;1;land;true;plains;7
596;61;138;1;land;false;plains;7
597;75;149;1;land;false;plains;7
598;47;159;1;land;false;urban;7
599;37;106;1;land;true;plains;7
600;32;146;1;land;true;urban;7
601;54;94;1;land;true;plains;7
602;37;156;1;land;false;urban;7
603;83;106;1;land;false;plains;7
604;73;112;1;land;false;plains;7
605;68;137;1;land;false;plains;7
606;79;117;1;land;false;plains;7
607;11;113;1;land;false;plains;7
608;15;149;1;land;false;urban;7
609;31;149;1;land;false;plains;7
610;59;167;1;land;false;plains;7
611;16;130;1;land;false;hills;7
612;22;116;1;land;false;plains;7
613;17;139;1;land;false;urban;7
614;76;126;1;land;false;plains;7
615;75;115;1;land;false;plains;7
616;69;158;1;land;false;urban;7
617;43;137;1;land;false;plains;7
618;31;163;1;land;false;plains;7
619;42;150;1;land;false;plains;7
620;48;144;1;land;false;hills;7
621;71;112;1;land;false;plains;7
622;81;137;1;land;false;plains;7
623;12;120;1;land;false;plains;7
624;76;97;1;land;false;plains;7
625;63;123;1;land;false;plains;7
626;56;121;1;land;false;plains;7
627;189;67;1;land;true;plains;7
628;251;85;1;land;true;plains;7
629;208;100;1;land;false;plains;7
630;253;100;1;land;true;plains;7
631;203;134;1;land;false;plains;7
632;243;100;1;land;false;plains;7
633;192;64;1;land;false;plains;7
634;241;73;1;land;false;plains;7
635;235;79;1;land;false;plains;7
636;245;136;1;land;true;plains;7
637;197;92;1;land;false;urban;7
638;250;133;1;land;false;plains;7
639;238;77;1;land;true;plains;7
640;193;72;1;land;false;urban;7
641;241;97;1;land;false;plains;7
642;206;88;1;land;false;plains;7
643;201;128;1;land;true;plains;7
644;193;69;1;land;true;plains;7
645;54;251;1;land;true;plains;7
646;108;193;1;land;true;plains;7
647;48;239;1;land;true;plains;7
648;56;195;1;land;true;plains;7
649;49;78;1;land;true;plains;7
650;41;153;1;land;true;plains;7
651;92;241;1;land;true;urban;7
652;145;42;1;land;false;plains;7
653;153;36;1;land;false;plains;7
654;181;77;1;land;false;plains;7
655;135;82;1;land;false;plains;7
656;179;71;1;land;false;plains;7
657;143;85;1;land;false;plains;7
658;107;61;1;land;false;urban;7
659;150;42;1;land;false;plains;7
660;106;57;1;land;false;plains;7
661;172;46;1;land;false;plains;7
662;226;228;1;land;false;plains;7
663;246;166;1;land;false;plains;7
664;227;179;1;land;false;plains;7
665;236;167;1;land;false;plains;7
666;219;192;1;land;false;plains;7
667;232;196;1;land;false;urban;7
668;215;199;1;land;false;plains;7
669;201;51;1;land;false;plains;7
670;162;74;1;land;false;plains;7
671;206;54;1;land;false;urban;7
672;195;126;1;land;false;urban;7
673;169;85;1;land;false;urban;7
674;220;119;1;land;true;plains;7
675;194;58;1;land;true;plains;7
676;179;48;1;land;false;urban;7
677;145;96;1;land;false;plains;7
678;162;109;1;land;false;urban;7
679;160;96;1;land;false;plains;7
680;170;66;1;land;false;urban;7
681;91;65;1;land;false;plains;7
682;38;24;1;land;false;plains;7
683;75;62;1;land;false;plains;7
684;81;37;1;land;false;plains;7
685;27;76;1;land;false;plains;7
686;98;38;1;land;false;plains;7
687;100;53;1;land;false;plains;7
688;100;99;1;land;false;plains;7
689;134;85;1;land;true;plains;7
690;117;82;1;land;true;plains;7
691;83;91;1;land;false;plains;7
692;88;73;1;land;true;plains;7
693;89;52;1;land;false;plains;7
694;226;133;1;land;false;plains;7
695;254;140;1;land;false;plains;7
696;192;94;1;land;false;plains;7
697;222;127;1;land;false;plains;7
698;214;132;1;land;false;plains;7
699;216;86;1;land;false;plains;7
700;229;75;1;land;false;plains;7
701;253;116;1;land;false;plains;7
702;228;123;1;land;false;plains;7
703;206;97;1;land;false;plains;7
704;215;135;1;land;false;plains;7
705;191;70;1;land;false;plains;7
706;220;91;1;land;false;plains;7
707;236;66;1;land;false;plains;7
708;240;94;1;land;false;plains;7
709;71;247;1;land;false;urban;7
710;56;228;1;land;true;plains;7
711;28;187;1;land;false;urban;7
712;23;238;1;land;false;plains;7
713;66;234;1;land;true;plains;7
714;2;181;1;land;false;plains;7
715;57;184;1;land;false;urban;7
716;19;180;1;land;false;plains;7
717;61;186;1;land;false;plains;7
718;55;207;1;land;false;plains;7
719;45;248;1;land;false;plains;7
720;66;242;1;land;false;plains;7
721;63;177;1;land;false;plains;7
722;162;111;1;land;false;desert;7
723;111;63;1;land;false;plains;7
724;174;85;1;land;false;hills;7
725;180;110;1;land;false;plains;7
726;145;46;1;land;false;plains;7
727;128;93;1;land;false;plains;7
728;162;42;1;land;false;hills;7
729;170;102;1;land;false;desert;7
730;130;55;1;land;false;hills;7
731;115;46;1;land;false;plains;7
732;157;40;1;land;false;desert;7
733;110;44;1;land;false;hills;7
734;128;60;1;land;false;hills;7
735;129;37;1;land;false;plains;7
736;153;103;1;land;false;hills;7
737;149;93;1;land;false;plains;7
738;167;46;1;land;false;desert;7
739;172;37;1;land;false;plains;7
740;162;60;1;land;false;plains;7
741;126;68;1;land;false;hills;7
742;131;69;1;land;false;hills;7
743;145;106;1;land;false;hills;7
744;181;101;1;land;false;desert;7
745;139;80;1;land;false;desert;7
746;136;79;1;land;false;plains;7
747;139;94;1;land;false;desert;7
748;177;56;1;land;false;hills;7
749;127;39;1;land;false;plains;7
750;122;55;1;land;false;plains;7
751;119;109;1;land;false;plains;7
752;169;80;1;land;false;hills;7
753;109;58;1;land;false;desert;7
754;161;79;1;land;false;desert;7
755;120;46;1;land;false;plains;7
756;130;45;1;land;false;plains;7
757;147;114;1;land;false;plains;7
758;147;58;1;land;false;desert;7
759;38;172;1;land;false;plains;7
760;13;158;1;land;false;plains;7
761;35;231;1;land;false;plains;7
762;26;164;1;land;false;plains;7
763;31;159;1;land;false;plains;7
764;22;181;1;land;false;plains;7
765;35;159;1;land;false;plains;7
766;5;197;1;land;false;plains;7
767;6;167;1;land;false;plains;7
768;0;175;1;land;false;plains;7
769;18;195;1;land;false;plains;7
770;7;235;1;land;false;plains;7
771;1;207;1;land;false;plains;7
772;23;223;1;land;false;plains;7
773;30;203;1;land;false;plains;7
774;94;189;1;land;false;plains;7
775;167;195;1;land;false;plains;7
776;131;139;1;land;false;plains;7
777;154;190;1;land;false;plains;7
778;10;175;1;land;false;plains;7
779;34;145;1;land;false;plains;7
780;51;146;1;land;false;plains;7
781;73;129;1;land;false;plains;7
782;65;129;1;land;false;plains;7
783;56;162;1;land;false;plains;7
784;65;182;1;land;false;hills;7
785;80;159;1;land;false;hills;7
786;42;133;1;land;false;plains;7
787;24;147;1;land;false;plains;7
788;48;114;1;land;false;plains;7
789;28;138;1;land;false;plains;7
790;85;182;1;land;false;plains;7
791;65;125;1;land;false;hills;7
792;53;158;1;land;false;plains;7
793;17;138;1;land;false;hills;7
794;59;171;1;land;false;plains;7
795;70;186;1;land;false;plains;7
796;61;239;1;land;false;plains;7
797;114;214;1;land;false;urban;7
798;71;198;1;land;false;plains;7
799;96;198;1;land;false;plains;7
800;105;209;1;land;false;urban;7
801;73;243;1;land;false;urban;7
802;128;217;1;land;false;plains;7
803;115;187;1;land;false;plains;7
804;93;184;1;land;false;plains;7
805;54;220;1;land;false;urban;7
806;97;223;1;land;false;urban;7
807;76;194;1;land;false;plains;7
808;60;238;1;land;false;plains;7
809;120;97;1;land;false;plains;7
810;125;128;1;land;false;plains;7
811;134;81;1;land;false;plains;7
812;113;104;1;land;true;plains;7
813;164;119;1;land;false;plains;7
814;139;68;1;land;false;urban;7
815;137;85;1;land;false;urban;7
816;130;67;1;land;false;urban;7
817;146;62;1;land;false;urban;7
818;105;119;1;land;false;plains;7
819;122;85;1;land;false;plains;7
820;112;58;1;land;false;plains;7
